Date,Datetime,Hour,Time_of_day,Day_of_week,Month,Month_year,Year,Payment_type,Card,Coffee_name,Money
8/20/2024,8/20/2024 11:12,11,morning,Tuesday,August,2024-08,2024,card,ANON-0000-0000-0529,Americano,23.02
8/20/2024,8/20/2024 11:42,11,morning,Tuesday,August,2024-08,2024,card,ANON-0000-0000-0141,Latte,32.82
8/20/2024,8/20/2024 20:42,20,evening,Tuesday,August,2024-08,2024,card,ANON-0000-0000-0530,Latte,32.82
8/20/2024,8/20/2024 20:44,20,evening,Tuesday,August,2024-08,2024,card,ANON-0000-0000-0531,Latte,32.82
8/20/2024,8/20/2024 20:45,20,evening,Tuesday,August,2024-08,2024,card,ANON-0000-0000-0531,Latte,32.82
8/20/2024,8/20/2024 20:46,20,evening,Tuesday,August,2024-08,2024,card,ANON-0000-0000-0532,Latte,32.82
8/21/2024,8/21/2024 7:59,7,morning,Wednesday,August,2024-08,2024,card,ANON-0000-0000-0533,Americano with Milk,27.92
8/21/2024,8/21/2024 8:40,8,morning,Wednesday,August,2024-08,2024,card,ANON-0000-0000-0141,Cortado,23.02
8/21/2024,8/21/2024 10:13,10,morning,Wednesday,August,2024-08,2024,card,ANON-0000-0000-0375,Americano,23.02
8/21/2024,8/21/2024 10:38,10,morning,Wednesday,August,2024-08,2024,card,ANON-0000-0000-0276,Americano with Milk,27.92
8/21/2024,8/21/2024 11:51,11,morning,Wednesday,August,2024-08,2024,card,ANON-0000-0000-0141,Cortado,23.02
8/21/2024,8/21/2024 13:17,13,at noon,Wednesday,August,2024-08,2024,card,ANON-0000-0000-0534,Latte,32.82
8/21/2024,8/21/2024 19:42,19,evening,Wednesday,August,2024-08,2024,card,ANON-0000-0000-0507,Latte,32.82
8/22/2024,8/22/2024 9:22,9,morning,Thursday,August,2024-08,2024,card,ANON-0000-0000-0141,Cortado,23.02
8/22/2024,8/22/2024 10:09,10,morning,Thursday,August,2024-08,2024,card,ANON-0000-0000-0419,Americano with Milk,27.92
8/22/2024,8/22/2024 10:47,10,morning,Thursday,August,2024-08,2024,card,ANON-0000-0000-0535,Americano with Milk,27.92
8/22/2024,8/22/2024 14:16,14,at noon,Thursday,August,2024-08,2024,card,ANON-0000-0000-0510,Latte,32.82
8/22/2024,8/22/2024 14:26,14,at noon,Thursday,August,2024-08,2024,card,ANON-0000-0000-0536,Latte,32.82
8/22/2024,8/22/2024 15:07,15,at noon,Thursday,August,2024-08,2024,card,ANON-0000-0000-0537,Cappuccino,32.82
8/22/2024,8/22/2024 15:27,15,at noon,Thursday,August,2024-08,2024,card,ANON-0000-0000-0538,Americano,23.02
8/23/2024,8/23/2024 7:43,7,morning,Friday,August,2024-08,2024,card,ANON-0000-0000-0475,Latte,32.82
8/23/2024,8/23/2024 8:21,8,morning,Friday,August,2024-08,2024,card,ANON-0000-0000-0141,Cortado,23.02
8/23/2024,8/23/2024 8:22,8,morning,Friday,August,2024-08,2024,card,ANON-0000-0000-0425,Latte,32.82
8/23/2024,8/23/2024 8:33,8,morning,Friday,August,2024-08,2024,card,ANON-0000-0000-0225,Americano,23.02
8/23/2024,8/23/2024 8:34,8,morning,Friday,August,2024-08,2024,card,ANON-0000-0000-0225,Americano,23.02
8/23/2024,8/23/2024 9:14,9,morning,Friday,August,2024-08,2024,card,ANON-0000-0000-0419,Americano with Milk,27.92
8/23/2024,8/23/2024 10:10,10,morning,Friday,August,2024-08,2024,card,ANON-0000-0000-0539,Cocoa,32.82
8/23/2024,8/23/2024 10:11,10,morning,Friday,August,2024-08,2024,card,ANON-0000-0000-0539,Americano,23.02
8/23/2024,8/23/2024 10:39,10,morning,Friday,August,2024-08,2024,card,ANON-0000-0000-0141,Cortado,23.02
8/23/2024,8/23/2024 11:12,11,morning,Friday,August,2024-08,2024,card,ANON-0000-0000-0540,Hot Chocolate,32.82
8/23/2024,8/23/2024 13:24,13,at noon,Friday,August,2024-08,2024,card,ANON-0000-0000-0541,Americano,23.02
8/23/2024,8/23/2024 15:28,15,at noon,Friday,August,2024-08,2024,card,ANON-0000-0000-0542,Americano,23.02
8/23/2024,8/23/2024 19:48,19,evening,Friday,August,2024-08,2024,card,ANON-0000-0000-0507,Latte,32.82
8/24/2024,8/24/2024 8:13,8,morning,Saturday,August,2024-08,2024,card,ANON-0000-0000-0141,Cortado,23.02
8/24/2024,8/24/2024 8:14,8,morning,Saturday,August,2024-08,2024,card,ANON-0000-0000-0141,Cortado,23.02
8/24/2024,8/24/2024 8:44,8,morning,Saturday,August,2024-08,2024,card,ANON-0000-0000-0543,Cortado,23.02
8/24/2024,8/24/2024 10:18,10,morning,Saturday,August,2024-08,2024,card,ANON-0000-0000-0544,Espresso,18.12
8/24/2024,8/24/2024 10:18,10,morning,Saturday,August,2024-08,2024,card,ANON-0000-0000-0544,Espresso,18.12
8/24/2024,8/24/2024 10:19,10,morning,Saturday,August,2024-08,2024,card,ANON-0000-0000-0544,Americano,23.02
8/25/2024,8/25/2024 8:14,8,morning,Sunday,August,2024-08,2024,card,ANON-0000-0000-0141,Cortado,23.02
8/25/2024,8/25/2024 8:26,8,morning,Sunday,August,2024-08,2024,card,ANON-0000-0000-0408,Americano,23.02
8/25/2024,8/25/2024 8:27,8,morning,Sunday,August,2024-08,2024,card,ANON-0000-0000-0408,Americano,23.02
8/25/2024,8/25/2024 9:24,9,morning,Sunday,August,2024-08,2024,card,ANON-0000-0000-0545,Cappuccino,32.82
8/25/2024,8/25/2024 12:41,12,at noon,Sunday,August,2024-08,2024,card,ANON-0000-0000-0546,Cappuccino,32.82
8/25/2024,8/25/2024 14:53,14,at noon,Sunday,August,2024-08,2024,card,ANON-0000-0000-0077,Latte,32.82
8/26/2024,8/26/2024 8:11,8,morning,Monday,August,2024-08,2024,card,ANON-0000-0000-0141,Cortado,23.02
8/26/2024,8/26/2024 8:16,8,morning,Monday,August,2024-08,2024,card,ANON-0000-0000-0408,Americano,23.02
8/26/2024,8/26/2024 8:17,8,morning,Monday,August,2024-08,2024,card,ANON-0000-0000-0408,Americano,23.02
8/26/2024,8/26/2024 9:21,9,morning,Monday,August,2024-08,2024,card,ANON-0000-0000-0097,Americano with Milk,27.92
8/26/2024,8/26/2024 10:37,10,morning,Monday,August,2024-08,2024,card,ANON-0000-0000-0547,Latte,32.82
8/26/2024,8/26/2024 10:38,10,morning,Monday,August,2024-08,2024,card,ANON-0000-0000-0548,Cappuccino,32.82
8/26/2024,8/26/2024 12:45,12,at noon,Monday,August,2024-08,2024,card,ANON-0000-0000-0003,Americano,23.02
8/26/2024,8/26/2024 12:46,12,at noon,Monday,August,2024-08,2024,card,ANON-0000-0000-0003,Americano,23.02
8/26/2024,8/26/2024 18:53,18,evening,Monday,August,2024-08,2024,card,ANON-0000-0000-0549,Americano with Milk,27.92
8/26/2024,8/26/2024 18:54,18,evening,Monday,August,2024-08,2024,card,ANON-0000-0000-0549,Latte,32.82
8/26/2024,8/26/2024 22:55,22,evening,Monday,August,2024-08,2024,card,ANON-0000-0000-0550,Americano with Milk,27.92
8/27/2024,8/27/2024 10:04,10,morning,Tuesday,August,2024-08,2024,card,ANON-0000-0000-0375,Latte,32.82
8/28/2024,8/28/2024 12:08,12,at noon,Wednesday,August,2024-08,2024,card,ANON-0000-0000-0551,Americano with Milk,27.92
8/28/2024,8/28/2024 12:10,12,at noon,Wednesday,August,2024-08,2024,card,ANON-0000-0000-0551,Cappuccino,32.82
8/28/2024,8/28/2024 12:35,12,at noon,Wednesday,August,2024-08,2024,card,ANON-0000-0000-0375,Americano,23.02
8/28/2024,8/28/2024 13:48,13,at noon,Wednesday,August,2024-08,2024,card,ANON-0000-0000-0552,Americano with Milk,27.92
8/29/2024,8/29/2024 7:29,7,morning,Thursday,August,2024-08,2024,card,ANON-0000-0000-0553,Americano,23.02
8/30/2024,8/30/2024 17:13,17,at noon,Friday,August,2024-08,2024,card,ANON-0000-0000-0554,Latte,32.82
8/30/2024,8/30/2024 17:14,17,at noon,Friday,August,2024-08,2024,card,ANON-0000-0000-0554,Americano with Milk,27.92
8/30/2024,8/30/2024 17:15,17,at noon,Friday,August,2024-08,2024,card,ANON-0000-0000-0554,Americano with Milk,27.92
8/31/2024,8/31/2024 9:08,9,morning,Saturday,August,2024-08,2024,card,ANON-0000-0000-0371,Cortado,23.02
8/31/2024,8/31/2024 10:02,10,morning,Saturday,August,2024-08,2024,card,ANON-0000-0000-0555,Americano with Milk,27.92
8/31/2024,8/31/2024 10:22,10,morning,Saturday,August,2024-08,2024,card,ANON-0000-0000-0556,Espresso,18.12
8/31/2024,8/31/2024 11:29,11,morning,Saturday,August,2024-08,2024,card,ANON-0000-0000-0557,Americano with Milk,27.92
8/31/2024,8/31/2024 11:33,11,morning,Saturday,August,2024-08,2024,card,ANON-0000-0000-0141,Cortado,23.02
8/31/2024,8/31/2024 11:34,11,morning,Saturday,August,2024-08,2024,card,ANON-0000-0000-0141,Cortado,23.02
9/1/2024,9/1/2024 9:34,9,morning,Sunday,September,2024-09,2024,card,ANON-0000-0000-0141,Cortado,23.02
9/1/2024,9/1/2024 12:11,12,at noon,Sunday,September,2024-09,2024,card,ANON-0000-0000-0558,Cappuccino,32.82
9/1/2024,9/1/2024 12:30,12,at noon,Sunday,September,2024-09,2024,card,ANON-0000-0000-0181,Americano with Milk,27.92
9/1/2024,9/1/2024 12:32,12,at noon,Sunday,September,2024-09,2024,card,ANON-0000-0000-0181,Americano,23.02
9/1/2024,9/1/2024 12:50,12,at noon,Sunday,September,2024-09,2024,card,ANON-0000-0000-0559,Americano with Milk,27.92
9/1/2024,9/1/2024 13:57,13,at noon,Sunday,September,2024-09,2024,card,ANON-0000-0000-0560,Latte,32.82
9/1/2024,9/1/2024 14:44,14,at noon,Sunday,September,2024-09,2024,card,ANON-0000-0000-0385,Americano with Milk,27.92
9/1/2024,9/1/2024 17:20,17,at noon,Sunday,September,2024-09,2024,card,ANON-0000-0000-0561,Latte,32.82
9/1/2024,9/1/2024 17:23,17,at noon,Sunday,September,2024-09,2024,card,ANON-0000-0000-0562,Latte,32.82
9/1/2024,9/1/2024 17:24,17,at noon,Sunday,September,2024-09,2024,card,ANON-0000-0000-0563,Latte,32.82
9/2/2024,9/2/2024 8:24,8,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0425,Latte,32.82
9/2/2024,9/2/2024 8:50,8,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0564,Americano with Milk,27.92
9/2/2024,9/2/2024 8:51,8,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0565,Latte,32.82
9/2/2024,9/2/2024 14:58,14,at noon,Monday,September,2024-09,2024,card,ANON-0000-0000-0566,Americano with Milk,27.92
9/2/2024,9/2/2024 20:09,20,evening,Monday,September,2024-09,2024,card,ANON-0000-0000-0567,Cappuccino,32.82
9/2/2024,9/2/2024 20:11,20,evening,Monday,September,2024-09,2024,card,ANON-0000-0000-0179,Cocoa,32.82
9/2/2024,9/2/2024 20:52,20,evening,Monday,September,2024-09,2024,card,ANON-0000-0000-0568,Americano,23.02
9/2/2024,9/2/2024 20:53,20,evening,Monday,September,2024-09,2024,card,ANON-0000-0000-0568,Americano,23.02
9/3/2024,9/3/2024 8:22,8,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0569,Cocoa,32.82
9/3/2024,9/3/2024 8:28,8,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0168,Cappuccino,32.82
9/3/2024,9/3/2024 8:41,8,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0570,Latte,32.82
9/3/2024,9/3/2024 9:03,9,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0571,Americano with Milk,27.92
9/3/2024,9/3/2024 9:04,9,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0571,Cappuccino,32.82
9/3/2024,9/3/2024 9:12,9,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0572,Cocoa,32.82
9/3/2024,9/3/2024 9:13,9,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0572,Cocoa,32.82
9/3/2024,9/3/2024 9:17,9,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0385,Americano with Milk,27.92
9/3/2024,9/3/2024 9:20,9,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0573,Americano with Milk,27.92
9/3/2024,9/3/2024 9:37,9,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0574,Latte,32.82
9/3/2024,9/3/2024 9:38,9,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0575,Cocoa,32.82
9/3/2024,9/3/2024 12:56,12,at noon,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0576,Cortado,23.02
9/3/2024,9/3/2024 14:14,14,at noon,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0333,Americano with Milk,27.92
9/3/2024,9/3/2024 14:16,14,at noon,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0333,Americano with Milk,27.92
9/3/2024,9/3/2024 18:48,18,evening,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0333,Americano with Milk,27.92
9/3/2024,9/3/2024 19:11,19,evening,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0467,Latte,32.82
9/3/2024,9/3/2024 19:17,19,evening,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0467,Americano with Milk,27.92
9/4/2024,9/4/2024 11:11,11,morning,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0577,Americano with Milk,27.92
9/4/2024,9/4/2024 11:33,11,morning,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0510,Latte,32.82
9/4/2024,9/4/2024 11:48,11,morning,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0019,Americano,23.02
9/4/2024,9/4/2024 11:55,11,morning,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0578,Americano with Milk,27.92
9/4/2024,9/4/2024 12:53,12,at noon,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0565,Latte,32.82
9/4/2024,9/4/2024 13:03,13,at noon,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0579,Latte,32.82
9/4/2024,9/4/2024 13:05,13,at noon,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0579,Americano with Milk,27.92
9/4/2024,9/4/2024 18:03,18,evening,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0580,Cappuccino,32.82
9/4/2024,9/4/2024 19:41,19,evening,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0097,Americano with Milk,27.92
9/4/2024,9/4/2024 21:19,21,evening,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0494,Latte,32.82
9/5/2024,9/5/2024 9:31,9,morning,Thursday,September,2024-09,2024,card,ANON-0000-0000-0385,Americano with Milk,27.92
9/5/2024,9/5/2024 10:28,10,morning,Thursday,September,2024-09,2024,card,ANON-0000-0000-0581,Americano with Milk,27.92
9/5/2024,9/5/2024 11:06,11,morning,Thursday,September,2024-09,2024,card,ANON-0000-0000-0019,Americano,23.02
9/5/2024,9/5/2024 14:00,14,at noon,Thursday,September,2024-09,2024,card,ANON-0000-0000-0582,Latte,32.82
9/5/2024,9/5/2024 15:25,15,at noon,Thursday,September,2024-09,2024,card,ANON-0000-0000-0583,Latte,32.82
9/5/2024,9/5/2024 16:38,16,at noon,Thursday,September,2024-09,2024,card,ANON-0000-0000-0584,Americano,23.02
9/5/2024,9/5/2024 16:40,16,at noon,Thursday,September,2024-09,2024,card,ANON-0000-0000-0585,Americano with Milk,27.92
9/5/2024,9/5/2024 17:04,17,at noon,Thursday,September,2024-09,2024,card,ANON-0000-0000-0586,Cappuccino,32.82
9/5/2024,9/5/2024 17:05,17,at noon,Thursday,September,2024-09,2024,card,ANON-0000-0000-0586,Cappuccino,32.82
9/5/2024,9/5/2024 20:30,20,evening,Thursday,September,2024-09,2024,card,ANON-0000-0000-0587,Cappuccino,32.82
9/5/2024,9/5/2024 20:54,20,evening,Thursday,September,2024-09,2024,card,ANON-0000-0000-0588,Americano,23.02
9/5/2024,9/5/2024 20:55,20,evening,Thursday,September,2024-09,2024,card,ANON-0000-0000-0588,Cappuccino,32.82
9/5/2024,9/5/2024 21:26,21,evening,Thursday,September,2024-09,2024,card,ANON-0000-0000-0040,Americano with Milk,27.92
9/5/2024,9/5/2024 21:27,21,evening,Thursday,September,2024-09,2024,card,ANON-0000-0000-0040,Americano with Milk,27.92
9/6/2024,9/6/2024 8:25,8,morning,Friday,September,2024-09,2024,card,ANON-0000-0000-0582,Cappuccino,32.82
9/6/2024,9/6/2024 8:34,8,morning,Friday,September,2024-09,2024,card,ANON-0000-0000-0425,Latte,32.82
9/6/2024,9/6/2024 8:54,8,morning,Friday,September,2024-09,2024,card,ANON-0000-0000-0589,Americano,23.02
9/6/2024,9/6/2024 9:50,9,morning,Friday,September,2024-09,2024,card,ANON-0000-0000-0590,Espresso,18.12
9/6/2024,9/6/2024 9:51,9,morning,Friday,September,2024-09,2024,card,ANON-0000-0000-0590,Latte,32.82
9/6/2024,9/6/2024 10:30,10,morning,Friday,September,2024-09,2024,card,ANON-0000-0000-0591,Hot Chocolate,32.82
9/6/2024,9/6/2024 11:23,11,morning,Friday,September,2024-09,2024,card,ANON-0000-0000-0095,Espresso,18.12
9/6/2024,9/6/2024 11:24,11,morning,Friday,September,2024-09,2024,card,ANON-0000-0000-0467,Espresso,18.12
9/6/2024,9/6/2024 20:00,20,evening,Friday,September,2024-09,2024,card,ANON-0000-0000-0283,Latte,32.82
9/6/2024,9/6/2024 21:09,21,evening,Friday,September,2024-09,2024,card,ANON-0000-0000-0507,Latte,32.82
9/7/2024,9/7/2024 8:48,8,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0592,Latte,32.82
9/7/2024,9/7/2024 9:52,9,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0543,Cortado,23.02
9/7/2024,9/7/2024 9:53,9,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0543,Cortado,23.02
9/7/2024,9/7/2024 9:54,9,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0593,Cortado,23.02
9/7/2024,9/7/2024 9:57,9,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0276,Americano with Milk,27.92
9/7/2024,9/7/2024 9:59,9,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0276,Americano with Milk,27.92
9/7/2024,9/7/2024 10:00,10,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0141,Cortado,23.02
9/7/2024,9/7/2024 10:22,10,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0594,Americano,23.02
9/7/2024,9/7/2024 10:37,10,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0595,Espresso,18.12
9/7/2024,9/7/2024 10:40,10,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0595,Espresso,18.12
9/7/2024,9/7/2024 10:53,10,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0596,Latte,32.82
9/7/2024,9/7/2024 11:18,11,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0012,Americano with Milk,27.92
9/7/2024,9/7/2024 11:20,11,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0019,Americano,23.02
9/7/2024,9/7/2024 11:20,11,morning,Saturday,September,2024-09,2024,card,ANON-0000-0000-0012,Espresso,18.12
9/7/2024,9/7/2024 15:55,15,at noon,Saturday,September,2024-09,2024,card,ANON-0000-0000-0597,Latte,32.82
9/7/2024,9/7/2024 16:20,16,at noon,Saturday,September,2024-09,2024,card,ANON-0000-0000-0019,Americano,23.02
9/7/2024,9/7/2024 16:20,16,at noon,Saturday,September,2024-09,2024,card,ANON-0000-0000-0012,Espresso,18.12
9/7/2024,9/7/2024 19:35,19,evening,Saturday,September,2024-09,2024,card,ANON-0000-0000-0283,Cocoa,32.82
9/7/2024,9/7/2024 19:36,19,evening,Saturday,September,2024-09,2024,card,ANON-0000-0000-0283,Latte,32.82
9/7/2024,9/7/2024 19:37,19,evening,Saturday,September,2024-09,2024,card,ANON-0000-0000-0283,Latte,32.82
9/7/2024,9/7/2024 20:13,20,evening,Saturday,September,2024-09,2024,card,ANON-0000-0000-0598,Latte,32.82
9/7/2024,9/7/2024 20:14,20,evening,Saturday,September,2024-09,2024,card,ANON-0000-0000-0598,Latte,32.82
9/8/2024,9/8/2024 8:15,8,morning,Sunday,September,2024-09,2024,card,ANON-0000-0000-0141,Cortado,23.02
9/8/2024,9/8/2024 9:18,9,morning,Sunday,September,2024-09,2024,card,ANON-0000-0000-0543,Cortado,23.02
9/8/2024,9/8/2024 9:19,9,morning,Sunday,September,2024-09,2024,card,ANON-0000-0000-0543,Cortado,23.02
9/8/2024,9/8/2024 10:05,10,morning,Sunday,September,2024-09,2024,card,ANON-0000-0000-0543,Cortado,23.02
9/8/2024,9/8/2024 12:43,12,at noon,Sunday,September,2024-09,2024,card,ANON-0000-0000-0486,Cortado,23.02
9/8/2024,9/8/2024 20:13,20,evening,Sunday,September,2024-09,2024,card,ANON-0000-0000-0347,Americano,23.02
9/9/2024,9/9/2024 7:51,7,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0599,Latte,32.82
9/9/2024,9/9/2024 7:53,7,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0582,Cappuccino,32.82
9/9/2024,9/9/2024 7:55,7,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0599,Americano with Milk,27.92
9/9/2024,9/9/2024 7:56,7,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0570,Latte,32.82
9/9/2024,9/9/2024 9:49,9,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0583,Latte,32.82
9/9/2024,9/9/2024 9:50,9,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0583,Hot Chocolate,32.82
9/9/2024,9/9/2024 9:59,9,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0494,Latte,32.82
9/9/2024,9/9/2024 11:11,11,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0600,Americano with Milk,27.92
9/9/2024,9/9/2024 11:12,11,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0601,Americano with Milk,27.92
9/9/2024,9/9/2024 11:29,11,morning,Monday,September,2024-09,2024,card,ANON-0000-0000-0602,Latte,32.82
9/9/2024,9/9/2024 12:07,12,at noon,Monday,September,2024-09,2024,card,ANON-0000-0000-0603,Espresso,18.12
9/9/2024,9/9/2024 15:12,15,at noon,Monday,September,2024-09,2024,card,ANON-0000-0000-0604,Latte,32.82
9/9/2024,9/9/2024 15:13,15,at noon,Monday,September,2024-09,2024,card,ANON-0000-0000-0604,Americano,23.02
9/9/2024,9/9/2024 17:24,17,at noon,Monday,September,2024-09,2024,card,ANON-0000-0000-0605,Latte,32.82
9/9/2024,9/9/2024 18:13,18,evening,Monday,September,2024-09,2024,card,ANON-0000-0000-0507,Latte,32.82
9/9/2024,9/9/2024 20:07,20,evening,Monday,September,2024-09,2024,card,ANON-0000-0000-0268,Cappuccino,32.82
9/9/2024,9/9/2024 20:13,20,evening,Monday,September,2024-09,2024,card,ANON-0000-0000-0606,Latte,32.82
9/10/2024,9/10/2024 8:12,8,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0607,Hot Chocolate,32.82
9/10/2024,9/10/2024 9:32,9,morning,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0608,Cappuccino,32.82
9/10/2024,9/10/2024 15:21,15,at noon,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0543,Cortado,23.02
9/10/2024,9/10/2024 15:23,15,at noon,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0543,Cortado,23.02
9/10/2024,9/10/2024 18:43,18,evening,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0609,Cappuccino,32.82
9/10/2024,9/10/2024 18:45,18,evening,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0610,Americano with Milk,27.92
9/10/2024,9/10/2024 19:02,19,evening,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0611,Latte,32.82
9/10/2024,9/10/2024 19:03,19,evening,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0611,Latte,32.82
9/10/2024,9/10/2024 21:29,21,evening,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0012,Americano with Milk,27.92
9/10/2024,9/10/2024 21:30,21,evening,Tuesday,September,2024-09,2024,card,ANON-0000-0000-0012,Americano,23.02
9/11/2024,9/11/2024 8:47,8,morning,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0612,Latte,32.82
9/11/2024,9/11/2024 9:28,9,morning,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0097,Americano with Milk,27.92
9/11/2024,9/11/2024 10:52,10,morning,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0613,Latte,32.82
9/11/2024,9/11/2024 19:53,19,evening,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0614,Cappuccino,32.82
9/11/2024,9/11/2024 20:13,20,evening,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0531,Americano with Milk,27.92
9/11/2024,9/11/2024 20:14,20,evening,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0531,Latte,32.82
9/11/2024,9/11/2024 20:15,20,evening,Wednesday,September,2024-09,2024,card,ANON-0000-0000-0531,Latte,32.82
